City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Average Monthly Spending,Is_New_Customer,Is_Long_Term,High_Monthly_Charges
0.4982269503546099,0.005032467532467777,0.16191203362767848,0.605808336394297,0.0,0.0,0.0,0.0,0.2361111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4621890547263682,0.12396722824832679,1,0.529654036243822,0.0,0.0,0.0
0.4982269503546099,0.006168831168832156,0.16531656074296608,0.5976944485471645,1.0,0.0,0.0,1.0,0.06944444444444445,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5119402985074627,0.034398799907685206,1,0.5220757825370674,1.0,0.0,0.0
0.4982269503546099,0.006493506493507439,0.16814094470099228,0.602837461768452,1.0,0.0,0.0,1.0,0.4722222222222222,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8766169154228854,0.4073909531502423,1,0.8598822560325613,0.0,1.0,1.0
0.4982269503546099,0.006655844155844193,0.1658348304683921,0.6043068234552997,0.0,0.0,0.0,1.0,0.15277777777777776,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7920398009950248,0.12538656819755367,1,0.8277669612101244,1.0,0.0,1.0
0.4982269503546099,0.008928571428572951,0.15225084807531708,0.5867286951706152,0.0,0.0,0.0,1.0,0.027777777777777776,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6208955223880598,0.014464574198015234,1,0.5936985172981878,1.0,0.0,1.0
0.4982269503546099,0.00974025974026027,0.14516357602495988,0.5962510057158994,0.0,0.0,0.0,1.0,0.20833333333333331,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8044776119402984,0.1624278790676206,1,0.7833058758923668,0.0,0.0,1.0
0.4982269503546099,0.010064935064935554,0.1582389630608172,0.6050504571858593,0.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6208955223880598,0.07090930071543965,1,0.6520799011532125,1.0,0.0,1.0
0.4982269503546099,0.010389610389610837,0.16510266152500552,0.6006503852066256,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7681592039800995,0.20006346642049389,1,0.8020089694307156,0.0,0.0,1.0
0.06826241134751773,0.03409090909091006,0.16033075282850362,0.5854862718605034,0.0,0.0,0.0,1.0,0.125,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.7577114427860697,0.0967516732056312,1,0.7845963756177924,1.0,0.0,1.0
0.39184397163120566,0.04123376623376629,0.15119676718760466,0.6018942924206847,0.0,0.0,0.0,1.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.607960199004975,0.006987075928917609,1,0.6536243822075782,1.0,0.0,1.0
0.5097517730496454,0.04237012987013067,0.1454073488414518,0.6035238168067156,0.0,0.0,1.0,1.0,0.09722222222222221,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5661691542288557,0.055169628432956384,1,0.5847258178394916,1.0,0.0,1.0
0.524822695035461,0.047240259740259916,0.15113701999054063,0.5793059108543712,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6039800995024875,0.10484075698130627,1,0.6365664470071389,1.0,0.0,1.0
0.4015957446808511,0.04870129870129958,0.14890202831102917,0.5878968243565232,1.0,0.0,0.0,0.0,0.06944444444444445,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.027860696517412936,0.010968151396261252,1,0.18756177924217463,1.0,0.0,0.0
0.4015957446808511,0.04902597402597486,0.14675942153231558,0.5904684298940968,0.0,1.0,1.0,1.0,0.3472222222222222,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7985074626865671,0.2879875375028848,1,0.828500823723229,0.0,1.0,1.0
0.8031914893617021,0.0652597402597408,0.15688433888822795,0.5747868297787075,1.0,0.0,1.0,0.0,0.9444444444444444,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9129353233830845,0.8761885529656128,1,0.9220673030332396,0.0,1.0,1.0
0.9033687943262411,0.08165584415584526,0.1394202969733369,0.5906509500793948,1.0,0.0,1.0,1.0,0.7638888888888888,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7810945273631841,0.6023655665820448,1,0.7846188407967649,0.0,1.0,1.0
0.9698581560283688,0.09756493506493591,0.1505683585010429,0.621378248006053,0.0,1.0,1.0,1.0,0.5138888888888888,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5796019900497512,0.3287964458804523,1,0.6385302106059931,0.0,1.0,1.0
0.9698581560283688,0.09821428571428648,0.151053033717087,0.6168585733688108,0.0,0.0,1.0,1.0,0.1388888888888889,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8159203980099502,0.12068428340641589,1,0.8769769357495881,1.0,0.0,1.0
0.4370567375886525,0.1022727272727284,0.14721953873675497,0.6281931263392853,1.0,0.0,0.0,1.0,0.041666666666666664,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5587064676616916,0.024319178398338335,1,0.6302855573860516,1.0,0.0,1.0
0.6790780141843972,0.1069805194805209,0.15241871431048537,0.6145413089674996,0.0,1.0,0.0,1.0,0.375,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5950248756218905,0.24425340410800833,1,0.6515040575996095,0.0,1.0,1.0
0.04343971631205674,0.11412337662337713,0.08880782973197077,0.5816969747452401,0.0,0.0,1.0,0.0,0.3472222222222222,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.4014925373134328,0.1712266328179091,1,0.49510708401976933,0.0,1.0,0.0
0.36170212765957444,0.11509740259740298,0.1320857438191152,0.5936738602702629,1.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.17114427860696518,0.0019213016385875841,1,0.29200988467874794,1.0,0.0,0.0
0.45921985815602834,0.11542207792207826,0.13657826526671135,0.6086943317144602,1.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25970149253731345,0.007206323563351027,1,0.33463756177924214,1.0,0.0,0.0
0.49556737588652483,0.11672077922077939,0.13173746656362928,0.6168866686168464,0.0,1.0,1.0,1.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5194029850746269,0.005960073851834756,1,0.5803130148270181,1.0,0.0,1.0
0.7898936170212766,0.11850649350649434,0.1255072797494532,0.5952442263523334,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5263681592039802,0.06287214401107778,1,0.5803644975288302,1.0,0.0,1.0
0.14627659574468085,0.12077922077922132,0.13464030858470455,0.5972477934595641,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.27263681592039796,0.0030983152550196165,1,0.3760296540362438,1.0,0.0,0.0
0.4929078014184397,0.13035714285714306,0.13046778547014126,0.6086748431093092,1.0,0.0,0.0,1.0,0.09722222222222221,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.763681592039801,0.07347103623355643,1,0.7713579665803718,1.0,0.0,1.0
0.015957446808510637,0.1623376623376629,0.17445851976425608,0.6093044140899266,0.0,0.0,1.0,1.0,0.2777777777777778,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6383084577114428,0.18157742903300253,1,0.65582784184514,0.0,0.0,1.0
0.5629432624113475,0.1647727272727284,0.1697768697337816,0.6233277020827384,0.0,0.0,0.0,1.0,0.05555555555555555,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238805970149254,0.029333025617355183,1,0.5621911037891268,1.0,0.0,1.0
0.8297872340425532,0.16607142857142954,0.17146573801236853,0.6176865917704077,1.0,1.0,1.0,0.0,0.8055555555555555,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.2691542288557213,0.30376182783291017,1,0.3765267283985684,0.0,1.0,0.0
0.9122340425531915,0.16899350649350708,0.18506173363189937,0.59915421432183,0.0,0.0,1.0,1.0,0.027777777777777776,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8572139303482588,0.025848142164781908,1,1.0,1.0,0.0,1.0
0.6631205673758865,0.1788961038961041,0.17133593137960013,0.607020092356203,0.0,0.0,1.0,0.0,0.736111111111111,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.7621890547263681,0.574821140087699,1,0.7771284697398277,0.0,1.0,1.0
0.6631205673758865,0.17938311688311792,0.16835250506070443,0.6106476439414035,0.0,1.0,0.0,1.0,0.20833333333333331,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5592039800995025,0.13003692591737828,1,0.6291598023064251,0.0,0.0,1.0
0.6631205673758865,0.17954545454545467,0.17043674669495434,0.6147338207726971,0.0,1.0,0.0,1.0,0.09722222222222221,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791044776119403,0.05594276482806371,1,0.5926100258884444,1.0,0.0,1.0
0.32890070921985815,0.1949675324675333,0.1713849410910715,0.5969085730176218,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11641791044776117,0.0012866374336487421,1,0.24670510708401974,1.0,0.0,0.0
0.32890070921985815,0.19529220779220857,0.1680233639181572,0.5976187694459423,1.0,0.0,0.0,1.0,0.1111111111111111,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6592039800995024,0.07429609969997693,1,0.6823002471169687,1.0,0.0,1.0
0.32890070921985815,0.19561688311688386,0.1708096882737835,0.603207250631673,0.0,0.0,0.0,1.0,0.18055555555555555,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6069651741293532,0.1261077775213478,1,0.7043784057787352,0.0,0.0,1.0
0.32890070921985815,0.19577922077922238,0.17292135833657873,0.5973653186520487,0.0,0.0,1.0,0.0,0.013888888888888888,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.06517412935323383,0.0006923609508423722,1,0.2042833607907743,1.0,0.0,0.0
0.1320921985815603,0.2115259740259745,0.17738634504389017,0.5607886692260386,1.0,0.0,1.0,1.0,0.08333333333333333,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7238805970149254,0.0591045465035772,1,0.728995057660626,1.0,0.0,1.0
0.5585106382978723,0.2181818181818187,0.18185271380380286,0.5778943224944708,1.0,0.0,0.0,1.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6134328358208956,0.007050542349411494,1,0.6581548599670511,1.0,0.0,1.0
0.7987588652482269,0.2189935064935078,0.20694685550608183,0.5823612690781825,0.0,0.0,0.0,1.0,0.2638888888888889,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8791044776119402,0.2210535425801985,1,0.8386586317523628,0.0,0.0,1.0
0.8714539007092198,0.21931818181818308,0.17809608221044249,0.5899077120565526,1.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2761194029850746,0.007581352411723978,1,0.34802306425041185,1.0,0.0,0.0
0.8581560283687943,0.22402597402597557,0.19224617461129023,0.5624776486968202,0.0,0.0,0.0,1.0,0.05555555555555555,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5164179104477612,0.028796445880452347,1,0.5526153212520594,1.0,0.0,0.0
0.6586879432624113,0.22743506493506516,0.1773216011951142,0.5793072958313878,1.0,0.0,1.0,0.0,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31641791044776113,0.018526425109623816,1,0.36933690280065895,1.0,0.0,0.0
0.9335106382978723,0.22889610389610482,0.17250589206232947,0.5779212306193493,0.0,0.0,1.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.36766169154228856,0.0042003231017770605,1,0.4546952224052718,1.0,0.0,0.0
0.10726950354609929,0.24399350649350815,0.17618204566960927,0.5919511467164522,1.0,0.0,0.0,1.0,0.013888888888888888,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6601990049751243,0.007592891760904685,1,0.6968698517298187,1.0,0.0,1.0
0.6099290780141844,0.25974025974026027,0.1715203822459821,0.5865253014031513,1.0,0.0,0.0,0.0,0.027777777777777776,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3597014925373134,0.010996999769213017,1,0.46993410214168035,1.0,0.0,0.0
0.6099290780141844,0.26038961038961084,0.1755703279259997,0.583802436590064,0.0,1.0,0.0,1.0,0.15277777777777776,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.763681592039801,0.1271059312254789,1,0.8389246667665119,1.0,0.0,1.0
0.20301418439716312,0.27938311688311757,0.16388135227255685,0.6326017060344746,1.0,1.0,0.0,0.0,0.20833333333333331,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5587064676616916,0.12179783060235402,1,0.5899505766062602,0.0,0.0,1.0
0.20301418439716312,0.2795454545454561,0.162542036990319,0.6345695605200827,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3014925373134328,0.0034329563812600964,1,0.39991762767710043,1.0,0.0,0.0
0.25886524822695034,0.28084415584415723,0.16203035859268367,0.618755991880473,0.0,0.0,1.0,0.0,0.027777777777777776,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.518905472636816,0.01481075467343642,1,0.6060543657331137,1.0,0.0,1.0
0.25886524822695034,0.281006493506494,0.161451810111501,0.6219290731506284,1.0,1.0,1.0,0.0,0.013888888888888888,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.218407960199005,0.0024694207246711286,1,0.3311367380560132,1.0,0.0,0.0
0.4423758865248227,0.2829545454545457,0.1568749834552361,0.6296635762223595,0.0,0.0,1.0,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.26218905472636816,0.007125548119086083,1,0.33175453047775944,1.0,0.0,0.0
0.4423758865248227,0.28327922077922096,0.15767678658737116,0.6242289264123126,1.0,1.0,0.0,0.0,0.041666666666666664,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.22786069651741292,0.013085621970920839,1,0.3629873695771554,1.0,0.0,0.0
0.7562056737588653,0.28360389610389625,0.1510610070974785,0.6335285524388414,1.0,1.0,0.0,0.0,0.18055555555555555,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.882089552238806,0.15526194322640202,1,0.8644658471676594,0.0,0.0,1.0
0.6329787234042553,0.285876623376625,0.1596194209858739,0.6562510789218283,1.0,0.0,0.0,0.0,0.8194444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.010945273631840807,0.1247172859450727,1,0.15351967162762126,0.0,1.0,0.0
0.6329787234042553,0.2862012987013003,0.16140875385738873,0.6623903852521309,0.0,1.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7582089552238807,0.17221324717285946,1,0.7780065897858319,0.0,0.0,1.0
0.7021276595744681,0.28652597402597557,0.15802793425979766,0.6475030694553112,1.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06517412935323383,0.0006923609508423722,1,0.2042833607907743,1.0,0.0,0.0
0.7021276595744681,0.28685064935065085,0.16075440510662053,0.6446280550243451,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5208955223880596,0.005977382875605816,1,0.5815485996705106,1.0,0.0,1.0
0.7526595744680851,0.28717532467532614,0.16045418075695927,0.6151851254259917,1.0,0.0,1.0,0.0,0.06944444444444445,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6681592039800995,0.04411493191783984,1,0.6607907742998352,1.0,0.0,1.0
0.7712765957446809,0.2876623376623382,0.1643888845123893,0.6416242377309089,0.0,0.0,1.0,0.0,0.7222222222222222,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.863681592039801,0.6469016847449804,1,0.8910230008870866,0.0,1.0,1.0
0.9565602836879432,0.2905844155844157,0.1600848537772399,0.633943847689725,1.0,0.0,1.0,0.0,0.25,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7651741293532338,0.2032252480960074,1,0.814547867472085,0.0,0.0,1.0
0.010638297872340425,0.2925324675324692,0.16147775017570698,0.6089361091306493,1.0,0.0,1.0,0.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5149253731343283,0.005908146780521578,1,0.5766062602965404,1.0,0.0,0.0
0.014184397163120567,0.30844155844155985,0.0288483281256533,0.7516114949530959,1.0,1.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5597014925373134,0.06782252480960074,1,0.6245366556836902,1.0,0.0,1.0
0.08865248226950355,0.3086038961038966,0.01226220854769755,0.7220728040867908,1.0,0.0,0.0,0.0,0.1388888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2646766169154229,0.048072928686822065,1,0.3586490939044481,1.0,0.0,0.0
0.09397163120567376,0.3090909090909104,0.012892318222077037,0.7910574210481496,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5756218905472636,0.1954650357719825,1,0.587829489291598,0.0,1.0,1.0
0.3537234042553191,0.3133116883116891,0.0321186898268917,0.7656405207078318,0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5507462686567164,0.006323563351027001,1,0.6062602965403624,1.0,0.0,1.0
0.4086879432624113,0.3137987012987029,0.009988944642308706,0.7990992900904601,0.0,1.0,0.0,0.0,0.05555555555555555,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7681592039800995,0.04353796445880453,1,0.8156919275123559,1.0,0.0,1.0
0.5806737588652482,0.3160714285714299,0.02923827958265024,0.7772462323926135,1.0,1.0,1.0,0.0,0.4444444444444444,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5636815920398011,0.26362220170782363,1,0.5929134060955519,0.0,1.0,1.0
0.09219858156028368,0.3251623376623378,0.06852227427599367,0.8022043096329803,1.0,0.0,0.0,0.0,0.06944444444444445,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6203980099502486,0.04578236787445188,1,0.6845963756177924,1.0,0.0,1.0
0.1400709219858156,0.3259740259740269,0.05764116152378351,0.6967590845341505,0.0,0.0,1.0,0.0,0.5277777777777778,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.617412935323383,0.3507789060696977,1,0.6630213300962455,0.0,1.0,1.0
0.2225177304964539,0.32678571428571423,0.041720340805666556,0.696968512844327,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7452736318407961,0.2552792522501731,1,0.7657365458539265,0.0,1.0,1.0
0.25443262411347517,0.32775974025974186,0.025636225257139156,0.7253609373761876,0.0,1.0,0.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.6388059701492538,0.499803831063928,1,0.663570077491,0.0,1.0,1.0
0.2730496453900709,0.32922077922077975,0.055707988870011604,0.7090189010781156,0.0,1.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5184079601990049,0.013876067389799216,1,0.5726935749588139,1.0,0.0,0.0
0.625886524822695,0.3337662337662337,0.07427671606016384,0.6940211828277505,0.0,0.0,0.0,0.0,0.09722222222222221,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.553233830845771,0.05682552504038773,1,0.6016121440338904,1.0,0.0,1.0
0.649822695035461,0.33409090909091077,0.08808108268725068,0.715118339855751,0.0,0.0,0.0,0.0,0.027777777777777776,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6203980099502486,0.015808908377567505,1,0.6416803953871499,1.0,0.0,1.0
0.6569148936170213,0.3342532467532475,0.08016160234753356,0.7398033787701426,1.0,0.0,1.0,0.0,0.9444444444444444,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.572636815920398,0.6087179783060235,1,0.6412867041379978,0.0,1.0,1.0
0.6666666666666666,0.33441558441558605,0.08058429782000376,0.7281883679539671,0.0,0.0,0.0,0.0,0.5972222222222222,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8592039800995025,0.5470863143318717,1,0.9118137236121221,0.0,1.0,1.0
0.7171985815602837,0.3352272727272734,0.07010440556907716,0.768171764058085,1.0,0.0,1.0,0.0,0.875,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8472636815920399,0.7597738287560581,1,0.8633403938181533,0.0,1.0,1.0
